Accession_ID	Genotype	Date	Host	Continent	Country	City	Longitude	Latitude
EPI_ISL_19219628	II-ECSA	2024-05-14	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19219629	II-ECSA	2024-05-16	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19219630	II-ECSA	2024-05-14	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19219631	II-ECSA	2024-05-14	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19219632	II-ECSA	2024-05-02	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19219633	II-ECSA	2024-04-28	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19219634	II-ECSA	2024-05-07	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19219635	II-ECSA	2024-05-11	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19219636	II-ECSA	2024-05-11	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19219637	II-ECSA	2024-04-27	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19219638	II-ECSA	2024-05-11	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19219639	II-ECSA	2024-05-10	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19219640	II-ECSA	2024-05-10	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19232726	II-ECSA	2024-03-18	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232727	II-ECSA	2024-03-28	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232728	II-ECSA	2024-04-02	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232729	II-ECSA	2024-04-10	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232730	II-ECSA	2024-04-12	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232731	II-ECSA	2024-04-12	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232732	II-ECSA	2024-04-23	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232733	II-ECSA	2024-04-18	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232734	II-ECSA	2024-04-23	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232735	II-ECSA	2024-04-10	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232736	II-ECSA	2024-03-14	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232737	II-ECSA	2024-03-27	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232738	II-ECSA	2024-03-27	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232739	II-ECSA	2024-03-27	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232740	II-ECSA	2024-04-19	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232741	II-ECSA	2024-04-03	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232742	II-ECSA	2024-04-02	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232743	II-ECSA	2024-04-08	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232744	II-ECSA	2024-04-12	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232745	II-ECSA	2024-04-16	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232746	II-ECSA	2024-03-08	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232747	II-ECSA	2024-04-11	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232748	II-ECSA	2024-04-16	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232749	II-ECSA	2024-04-22	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232750	II-ECSA	2024-03-27	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232751	II-ECSA	2024-04-16	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232752	II-ECSA	2024-03-25	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232753	II-ECSA	2024-04-04	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232754	II-ECSA	2024-02-01	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232755	II-ECSA	2024-04-02	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232756	II-ECSA	2024-04-04	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232757	II-ECSA	2024-04-05	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232758	II-ECSA	2024-04-12	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232759	II-ECSA	2024-04-16	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19232760	II-ECSA	2024-04-16	Human	South America	Brazil	Mato Grosso	-56.1	-15.6
EPI_ISL_19254800	II-ECSA	2024-05-16	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19254801	II-ECSA	2024-05-16	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19254802	II-ECSA	2024-05-19	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19254803	II-ECSA	2024-05-16	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19254804	II-ECSA	2016-03-28	unknown	Europe	Spain	NA	-3.7	40.4
EPI_ISL_19254805	II-ECSA	2024-05-20	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19254806	II-ECSA	2024-05-27	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19254807	II-ECSA	2024-05-24	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19254808	II-ECSA	2024-05-25	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19254809	II-ECSA	2024-05-24	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19254810	II-ECSA	2024-05-24	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19254811	II-ECSA	2024-05-25	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19254812	II-ECSA	2024-06-01	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19254813	II-ECSA	2024-06-02	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19254814	II-ECSA	2024-06-02	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19254815	II-ECSA	2024-06-01	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19254816	II-ECSA	2024-06-09	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19254817	II-ECSA	2024-06-16	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19254818	II-ECSA	2024-06-04	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19254819	II-ECSA	2024-06-13	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19254820	II-ECSA	2024-06-12	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19254821	II-ECSA	2024-06-07	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19254822	II-ECSA	2024-06-09	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19254823	II-ECSA	2024-05-28	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19360772	II-ECSA	2024-02-24	Human	South America	Brazil	Tocantins	-48	-10.2
EPI_ISL_19360773	II-ECSA	2024-05-17	Human	South America	Brazil	Tocantins	-48	-10.2
EPI_ISL_19360774	II-ECSA	2024-06-10	Human	South America	Brazil	Tocantins	-48	-10.2
EPI_ISL_19360775	II-ECSA	2024-03-03	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19360776	II-ECSA	2024-03-02	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19360777	II-ECSA	2024-03-11	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19360778	II-ECSA	2024-06-30	Human	South America	Brazil	Tocantins	-48	-10.2
EPI_ISL_19360779	II-ECSA	2024-06-03	Human	South America	Brazil	Tocantins	-48	-10.2
EPI_ISL_19360780	II-ECSA	2024-05-02	Human	South America	Brazil	Tocantins	-48	-10.2
EPI_ISL_19360781	II-ECSA	2024-06-24	Human	South America	Brazil	Tocantins	-48	-10.2
EPI_ISL_19372509	II-ECSA	2019-06-12	Human	South America	Brazil	Rio de Janeiro	-43.2	-22.9
EPI_ISL_19372750	II-ECSA	2021-01-04	Human	Asia	India	NA	78	20
EPI_ISL_19372751	II-ECSA	2021-02-06	Human	Asia	India	NA	78	20
EPI_ISL_19372752	II-ECSA	2021-02-06	Human	Asia	India	NA	78	20
EPI_ISL_19411209	II-ECSA	2024-04-19	Human	South America	Brazil	Paraiba	-35	-7.1
EPI_ISL_19411210	II-ECSA	2024-04-19	Human	South America	Brazil	Paraiba	-35	-7.1
EPI_ISL_19411211	II-ECSA	2024-04-28	Human	South America	Brazil	Paraiba	-35	-7.1
EPI_ISL_19411212	II-ECSA	2024-05-15	Human	South America	Brazil	Paraiba	-35	-7.1
EPI_ISL_19411213	II-ECSA	2024-05-20	Human	South America	Brazil	Paraiba	-35	-7.1
EPI_ISL_19411214	II-ECSA	2024-06-27	Human	South America	Brazil	Pernambuco	-34.9	-8.1
EPI_ISL_19411215	II-ECSA	2024-07-26	Human	South America	Brazil	Sergipe	-37.4	-10.9
EPI_ISL_19429568	II-ECSA	2024-06-09	Human	Asia	Pakistan	Khyber Pakhtunkhwa	71.6	34
EPI_ISL_19429569	II-ECSA	2024-08-09	Human	Asia	Pakistan	Khyber Pakhtunkhwa	71.6	34
EPI_ISL_19429570	II-ECSA	2024-06-09	Human	Asia	Pakistan	Khyber Pakhtunkhwa	71.6	34
EPI_ISL_19429571	II-ECSA	2024-08-09	Human	Asia	Pakistan	Khyber Pakhtunkhwa	71.6	34
EPI_ISL_19429572	II-ECSA	2024-05-09	Human	Asia	Pakistan	Khyber Pakhtunkhwa	71.6	34
EPI_ISL_19429573	II-ECSA	2024-05-09	Human	Asia	Pakistan	Khyber Pakhtunkhwa	71.6	34
EPI_ISL_19458433	II-ECSA	2023-08-05	Human	South America	Brazil	Salvador	-63.9	-12.9
EPI_ISL_19463914	II-ECSA	2024-04-15	Human	South America	Brazil	Bahia	-38.5	-12.9
EPI_ISL_19463915	II-ECSA	2024-05-23	Human	South America	Brazil	Bahia	-38.5	-12.9
EPI_ISL_19463916	II-ECSA	2024-06-13	Human	South America	Brazil	Bahia	-38.5	-12.9
EPI_ISL_19463917	II-ECSA	2024-05-21	Human	South America	Brazil	Bahia	-38.5	-12.9
EPI_ISL_19463918	II-ECSA	2024-05-29	Human	South America	Brazil	Bahia	-38.5	-12.9
EPI_ISL_19463919	II-ECSA	2024-05-08	Human	South America	Brazil	Bahia	-38.5	-12.9
EPI_ISL_19463920	II-ECSA	2024-05-07	Human	South America	Brazil	Bahia	-38.5	-12.9
EPI_ISL_19463921	II-ECSA	2024-05-29	Human	South America	Brazil	Bahia	-38.5	-12.9
EPI_ISL_19463922	II-ECSA	2024-05-09	Human	South America	Brazil	Bahia	-38.5	-12.9
EPI_ISL_19463923	II-ECSA	2024-06-11	Human	South America	Brazil	Bahia	-38.5	-12.9
EPI_ISL_19519292	II-ECSA	2023-08-05	Human	South America	Brazil	NA	-47	-15.8
EPI_ISL_19536321	II-ECSA	2023-02-10	Human	South America	Brazil	Minas Gerais	-44	-19.9
EPI_ISL_19536322	II-ECSA	2023-02-07	Human	South America	Brazil	Minas Gerais	-44	-19.9
EPI_ISL_19554521	II-ECSA	2024-06-24	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19554522	II-ECSA	2024-06-24	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19554523	II-ECSA	2024-06-30	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19554524	II-ECSA	2024-07-05	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19554525	II-ECSA	2024-07-10	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19554526	II-ECSA	2024-07-10	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19554527	II-ECSA	2024-07-16	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19554528	II-ECSA	2024-07-18	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19554529	II-ECSA	2024-07-24	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19554530	II-ECSA	2024-07-24	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19554531	II-ECSA	2024-07-30	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19554532	II-ECSA	2024-08-01	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19554533	II-ECSA	2024-08-05	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19554534	II-ECSA	2024-08-07	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19554535	II-ECSA	2024-08-27	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19554536	II-ECSA	2024-08-26	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19554537	II-ECSA	2024-09-02	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19554538	II-ECSA	2024-09-03	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19554539	II-ECSA	2024-09-09	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19554540	II-ECSA	2024-09-12	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19554541	II-ECSA	2024-09-17	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19554542	II-ECSA	2024-09-18	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19554543	II-ECSA	2024-09-30	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19554544	II-ECSA	2024-10-03	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19554545	II-ECSA	2024-10-09	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19554546	II-ECSA	2024-10-12	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19554547	II-ECSA	2024-10-13	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19554548	II-ECSA	2024-10-16	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19554549	II-ECSA	2024-10-21	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19554550	II-ECSA	2024-10-21	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19554551	II-ECSA	2024-10-24	Human	South America	Brazil	Espirito Santo	-40.3	-20.3
EPI_ISL_19562511	II-ECSA	2021-12-24	Human	Asia	Malaysia	Kuala Lumpur	101.7	3.1
EPI_ISL_19562512	II-ECSA	2021-11-17	Human	Asia	Malaysia	Kuala Lumpur	101.7	3.1
EPI_ISL_19562513	II-ECSA	2017-07-21	Human	Asia	Malaysia	Kelantan	102.2	6.1
EPI_ISL_19562514	II-ECSA	2017-09-06	Human	Asia	Malaysia	Kelantan	102.2	6.1
EPI_ISL_19572562	II-ECSA	2024-01-02	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572563	II-ECSA	2024-01-08	Human	South America	Brazil	Minas Gerais	-44	-19.9
EPI_ISL_19572564	II-ECSA	2024-01-10	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572565	II-ECSA	2024-01-11	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572566	II-ECSA	2024-01-11	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572567	II-ECSA	2024-01-11	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572568	II-ECSA	2024-01-15	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572569	II-ECSA	2024-01-17	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572570	II-ECSA	2024-01-20	Human	South America	Brazil	Minas Gerais	-44	-19.9
EPI_ISL_19572571	II-ECSA	2024-01-25	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572572	II-ECSA	2024-01-26	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572573	II-ECSA	2024-01-30	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572579	II-ECSA	2024-01-31	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572580	II-ECSA	2024-03-01	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572581	II-ECSA	2024-03-03	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572583	II-ECSA	2024-03-06	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572585	II-ECSA	2024-03-06	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572586	II-ECSA	2024-03-08	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572587	II-ECSA	2024-03-11	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572588	II-ECSA	2024-03-11	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572589	II-ECSA	2024-03-11	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572597	II-ECSA	2024-06-20	Aedes aegypti	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572598	II-ECSA	2024-06-21	Aedes aegypti	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572599	II-ECSA	2024-06-21	Other: Culex sp.	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572600	II-ECSA	2024-06-21	Other: Culex sp.	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572601	II-ECSA	2024-06-26	Aedes aegypti	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572602	II-ECSA	2024-06-27	Other: Culex sp.	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572603	II-ECSA	2024-07-23	Other: Culex sp.	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572604	II-ECSA	2024-07-23	Other: Culex sp.	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572605	II-ECSA	2024-07-24	Aedes aegypti	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572606	II-ECSA	2024-07-24	Aedes aegypti	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572607	II-ECSA	2024-07-24	Other: Culex sp.	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572608	II-ECSA	2024-07-25	Aedes aegypti	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572610	II-ECSA	2024-02-01	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572611	II-ECSA	2024-02-01	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572612	II-ECSA	2024-05-01	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572613	II-ECSA	2024-04-12	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572614	II-ECSA	2024-02-12	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572615	II-ECSA	2024-02-12	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572616	II-ECSA	2024-04-13	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572617	II-ECSA	2024-04-13	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572620	II-ECSA	2024-02-14	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572621	II-ECSA	2024-04-16	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572622	II-ECSA	2024-02-16	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572623	II-ECSA	2024-05-17	Other: Culex sp.	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572624	II-ECSA	2024-05-17	Other: Culex sp.	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572625	II-ECSA	2024-05-17	Other: Culex sp.	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572626	II-ECSA	2024-05-17	Other: Culex sp.	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572627	II-ECSA	2024-05-17	Other: Culex sp.	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572628	II-ECSA	2024-04-18	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572629	II-ECSA	2024-02-18	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572635	II-ECSA	2024-04-19	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572636	II-ECSA	2024-04-19	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572637	II-ECSA	2024-02-19	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572638	II-ECSA	2024-02-19	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572643	II-ECSA	2024-04-20	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572644	II-ECSA	2024-02-20	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572645	II-ECSA	2024-02-20	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572646	II-ECSA	2024-02-20	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572647	II-ECSA	2024-02-20	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572649	II-ECSA	2024-02-21	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572651	II-ECSA	2024-05-21	Aedes aegypti	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572652	II-ECSA	2024-05-21	Aedes aegypti	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572653	II-ECSA	2024-05-21	Aedes aegypti	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572654	II-ECSA	2024-04-22	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572655	II-ECSA	2024-02-22	Human	South America	Brazil	Minas Gerais	-44	-19.9
EPI_ISL_19572656	II-ECSA	2024-05-22	Aedes aegypti	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572657	II-ECSA	2024-05-22	Aedes aegypti	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572658	II-ECSA	2024-05-22	Aedes aegypti	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572659	II-ECSA	2024-05-22	Aedes aegypti	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572665	II-ECSA	2024-02-23	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572666	II-ECSA	2024-05-23	Aedes aegypti	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572667	II-ECSA	2024-05-23	Other: Culex sp.	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572668	II-ECSA	2024-05-23	Other: Culex sp.	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572669	II-ECSA	2024-04-24	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572671	II-ECSA	2024-02-24	Human	South America	Brazil	Minas Gerais	-44	-19.9
EPI_ISL_19572672	II-ECSA	2024-02-24	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572674	II-ECSA	2024-02-24	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572675	II-ECSA	2024-02-24	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572677	II-ECSA	2024-05-24	Aedes aegypti	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572678	II-ECSA	2024-05-24	Aedes aegypti	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572679	II-ECSA	2024-05-24	Aedes aegypti	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572680	II-ECSA	2024-05-24	Aedes aegypti	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572681	II-ECSA	2024-05-24	Aedes aegypti	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572682	II-ECSA	2024-05-24	Other: Culex sp.	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572683	II-ECSA	2024-05-24	Other: Culex sp.	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572684	II-ECSA	2024-05-24	Other: Culex sp.	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572685	II-ECSA	2024-02-25	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572686	II-ECSA	2024-02-25	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572688	II-ECSA	2024-02-25	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572689	II-ECSA	2024-02-25	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572691	II-ECSA	2024-04-26	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572692	II-ECSA	2024-02-26	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572693	II-ECSA	2024-04-27	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572694	II-ECSA	2024-02-27	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572695	II-ECSA	2024-05-28	Other: Culex sp.	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572696	II-ECSA	2024-05-28	Other: Culex sp.	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572697	II-ECSA	2024-02-29	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572698	II-ECSA	2024-04-03	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572699	II-ECSA	2024-05-03	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572700	II-ECSA	2024-04-30	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572701	II-ECSA	2024-02-04	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
EPI_ISL_19572702	II-ECSA	2024-02-04	Human	South America	Brazil	Sao Paulo	-46.6	-23.6
